service_id,date,exception_type
002829,20200324,1
002829,20200325,1
002829,20200326,1
002829,20200327,1
002829,20200328,1
002829,20200329,1
002829,20200330,1
002829,20200331,1
002829,20200401,1
002829,20200402,1
002829,20200403,1
002829,20200404,1
002829,20200405,1
002829,20200406,1
002829,20200407,1
002829,20200408,1
002829,20200409,1
002829,20200410,1
002829,20200411,1
002829,20200412,1
002829,20200413,1
002829,20200414,1
002829,20200415,1
002829,20200416,1
002829,20200417,1
002829,20200418,1
002829,20200419,1
002829,20200420,1
002829,20200421,1
002829,20200422,1
002829,20200423,1
002829,20200424,1
002829,20200430,1
002829,20200501,1
002829,20200502,1
002829,20200503,1
002829,20200504,1
002829,20200505,1
002829,20200506,1
002829,20200507,1
002829,20200508,1
002829,20200509,1
002829,20200510,1
002829,20200511,1
002829,20200512,1
002829,20200513,1
002829,20200514,1
002829,20200515,1
002829,20200516,1
002829,20200517,1
002829,20200518,1
002829,20200519,1
002829,20200520,1
002829,20200521,1
002829,20200522,1
002829,20200523,1
002829,20200524,1
002829,20200525,1
002829,20200526,1
002829,20200527,1
002829,20200528,1
002829,20200529,1
002829,20200530,1
002829,20200531,1
002829,20200601,1
002829,20200602,1
002829,20200603,1
002829,20200604,1
002829,20200605,1
002829,20200606,1
002829,20200607,1
002829,20200608,1
002829,20200609,1
002829,20200610,1
002829,20200611,1
002829,20200612,1
002829,20200613,1
002829,20200614,1
002829,20200615,1
002829,20200616,1
002829,20200617,1
002829,20200618,1
002829,20200619,1
002829,20200620,1
002829,20200621,1
002829,20200622,1
002829,20200623,1
002829,20200624,1
002829,20200625,1
002829,20200626,1
002829,20200627,1
002829,20200628,1
002829,20200629,1
002829,20200630,1
002829,20200701,1
002829,20200702,1
002829,20200703,1
002829,20200704,1
002829,20200705,1
002829,20200706,1
002829,20200707,1
002829,20200708,1
002829,20200709,1
002829,20200710,1
002829,20200711,1
002829,20200712,1
002829,20200713,1
002829,20200714,1
002829,20200715,1
002829,20200716,1
002829,20200717,1
002829,20200718,1
002829,20200719,1
002829,20200720,1
002829,20200721,1
002829,20200722,1
002829,20200723,1
002829,20200724,1
002829,20200725,1
002829,20200726,1
002829,20200727,1
002829,20200728,1
002829,20200729,1
002829,20200730,1
002829,20200731,1
002829,20200801,1
002829,20200802,1
002829,20200803,1
002829,20200804,1
002829,20200805,1
002829,20200806,1
002829,20200807,1
002829,20200808,1
002829,20200809,1
002829,20200810,1
002829,20200811,1
002829,20200812,1
002829,20200813,1
002829,20200814,1
002829,20200815,1
002829,20200816,1
002829,20200817,1
002829,20200818,1
002829,20200819,1
002829,20200820,1
002829,20200821,1
002829,20200822,1
002829,20200823,1
002829,20200824,1
002829,20200825,1
002829,20200826,1
002829,20200827,1
002829,20200828,1
002829,20200829,1
002829,20200830,1
002829,20200831,1
002829,20200901,1
002829,20200902,1
002829,20200903,1
002829,20200904,1
002829,20200905,1
002829,20200906,1
002829,20200907,1
002829,20200908,1
002829,20200909,1
002829,20200910,1
002829,20200911,1
002829,20200912,1
002829,20200913,1
002829,20200914,1
002829,20200915,1
002829,20200916,1
002829,20200917,1
002829,20200918,1
002829,20200922,1
002829,20200923,1
002829,20200924,1
002829,20200925,1
002829,20200926,1
002829,20200927,1
002829,20200928,1
002829,20200929,1
002829,20200930,1
002829,20201001,1
002829,20201002,1
002829,20201003,1
002829,20201004,1
002829,20201005,1
002829,20201006,1
002829,20201007,1
002829,20201008,1
002829,20201009,1
002829,20201010,1
002829,20201011,1
002829,20201012,1
002829,20201013,1
002829,20201014,1
002829,20201015,1
002829,20201016,1
002829,20201017,1
002829,20201018,1
002829,20201019,1
002829,20201020,1
002829,20201021,1
002829,20201022,1
002829,20201023,1
002829,20201024,1
002829,20201025,1
002829,20201026,1
002829,20201027,1
002829,20201028,1
002829,20201029,1
002829,20201030,1
002829,20201031,1
002829,20201101,1
002829,20201102,1
002829,20201103,1
002829,20201104,1
002829,20201105,1
002829,20201106,1
002829,20201107,1
002829,20201108,1
002829,20201109,1
002829,20201110,1
002829,20201111,1
002829,20201112,1
002829,20201113,1
002829,20201114,1
002829,20201115,1
002829,20201116,1
002829,20201117,1
002829,20201118,1
002829,20201119,1
002829,20201120,1
002829,20201121,1
002829,20201122,1
002829,20201123,1
002829,20201124,1
002829,20201125,1
002829,20201126,1
002829,20201127,1
002829,20201128,1
002829,20201129,1
002829,20201130,1
002829,20201201,1
002829,20201202,1
002829,20201203,1
002829,20201204,1
002829,20201205,1
002829,20201206,1
002829,20201207,1
002829,20201208,1
002829,20201209,1
002829,20201210,1
002829,20201211,1
002829,20201212,1
002855,20200521,1
002855,20200601,1
002855,20200611,1
002856,20191216,1
002856,20191217,1
002856,20191218,1
002856,20191219,1
002856,20191220,1
002856,20191223,1
002856,20191224,1
002856,20191227,1
002856,20191230,1
002856,20191231,1
002856,20200102,1
002856,20200103,1
002856,20200107,1
002856,20200108,1
002856,20200109,1
002856,20200110,1
002856,20200113,1
002856,20200114,1
002856,20200115,1
002856,20200116,1
002856,20200117,1
002856,20200120,1
002856,20200121,1
002856,20200122,1
002856,20200123,1
002856,20200124,1
002856,20200127,1
002856,20200128,1
002856,20200129,1
002856,20200130,1
002856,20200131,1
002856,20200203,1
002856,20200204,1
002856,20200205,1
002856,20200206,1
002856,20200207,1
002856,20200210,1
002856,20200211,1
002856,20200212,1
002856,20200213,1
002856,20200214,1
002856,20200217,1
002856,20200218,1
002856,20200219,1
002856,20200220,1
002856,20200221,1
002856,20200224,1
002856,20200225,1
002856,20200226,1
002856,20200227,1
002856,20200228,1
002856,20200302,1
002856,20200303,1
002856,20200304,1
002856,20200305,1
002856,20200306,1
002856,20200309,1
002856,20200310,1
002856,20200311,1
002856,20200312,1
002856,20200313,1
002856,20200316,1
002856,20200317,1
002856,20200318,1
002856,20200319,1
002856,20200320,1
002856,20200323,1
002856,20200324,1
002856,20200325,1
002856,20200326,1
002856,20200327,1
002856,20200330,1
002856,20200331,1
002856,20200401,1
002856,20200402,1
002856,20200403,1
002856,20200406,1
002856,20200407,1
002856,20200408,1
002856,20200409,1
002856,20200410,1
002856,20200414,1
002856,20200415,1
002856,20200416,1
002856,20200417,1
002856,20200420,1
002856,20200421,1
002856,20200422,1
002856,20200423,1
002856,20200424,1
002856,20200427,1
002856,20200428,1
002856,20200429,1
002856,20200430,1
002856,20200504,1
002856,20200505,1
002856,20200506,1
002856,20200507,1
002856,20200508,1
002856,20200511,1
002856,20200512,1
002856,20200513,1
002856,20200514,1
002856,20200515,1
002856,20200518,1
002856,20200519,1
002856,20200520,1
002856,20200522,1
002856,20200525,1
002856,20200526,1
002856,20200527,1
002856,20200528,1
002856,20200529,1
002856,20200603,1
002856,20200604,1
002856,20200605,1
002856,20200608,1
002856,20200609,1
002856,20200610,1
002856,20200612,1
002857,20200602,1
002857,20200615,1
002857,20200616,1
002857,20200617,1
002857,20200618,1
002857,20200619,1
002857,20200622,1
002857,20200623,1
002857,20200624,1
002857,20200625,1
002857,20200626,1
002857,20200629,1
002857,20200630,1
002857,20200701,1
002857,20200702,1
002857,20200703,1
002857,20200706,1
002857,20200707,1
002857,20200708,1
002857,20200709,1
002857,20200710,1
002857,20200713,1
002857,20200714,1
002857,20200715,1
002857,20200716,1
002857,20200717,1
002857,20200720,1
002857,20200721,1
002857,20200722,1
002857,20200723,1
002857,20200724,1
002857,20200727,1
002857,20200728,1
002857,20200729,1
002857,20200730,1
002857,20200731,1
002857,20200803,1
002857,20200804,1
002857,20200805,1
002857,20200806,1
002857,20200807,1
002857,20200810,1
002857,20200811,1
002857,20200812,1
002857,20200813,1
002857,20200814,1
002857,20200817,1
002857,20200818,1
002857,20200819,1
002857,20200820,1
002857,20200821,1
002857,20200824,1
002857,20200825,1
002857,20200826,1
002857,20200827,1
002857,20200828,1
002857,20200831,1
002857,20200901,1
002857,20200902,1
002857,20200903,1
002857,20200904,1
002857,20200907,1
002857,20200908,1
002857,20200909,1
002857,20200910,1
002857,20200911,1
002857,20200914,1
002857,20200915,1
002857,20200916,1
002857,20200917,1
002857,20200918,1
002857,20200921,1
002857,20200922,1
002857,20200923,1
002857,20200924,1
002857,20200925,1
002857,20200928,1
002857,20200929,1
002857,20200930,1
002857,20201001,1
002857,20201002,1
002857,20201005,1
002857,20201006,1
002857,20201007,1
002857,20201008,1
002857,20201009,1
002857,20201012,1
002857,20201013,1
002857,20201014,1
002857,20201015,1
002857,20201016,1
002857,20201019,1
002857,20201020,1
002857,20201021,1
002857,20201022,1
002857,20201023,1
002857,20201027,1
002857,20201028,1
002857,20201029,1
002857,20201030,1
002857,20201102,1
002857,20201103,1
002857,20201104,1
002857,20201105,1
002857,20201106,1
002857,20201109,1
002857,20201110,1
002857,20201111,1
002857,20201112,1
002857,20201113,1
002857,20201116,1
002857,20201117,1
002857,20201118,1
002857,20201119,1
002857,20201120,1
002857,20201123,1
002857,20201124,1
002857,20201125,1
002857,20201126,1
002857,20201127,1
002857,20201130,1
002857,20201201,1
002857,20201202,1
002857,20201203,1
002857,20201204,1
002857,20201207,1
002857,20201209,1
002857,20201210,1
002857,20201211,1
002858,20191215,1
002858,20191221,1
002858,20191222,1
002858,20191225,1
002858,20191226,1
002858,20191228,1
002858,20191229,1
002858,20200101,1
002858,20200104,1
002858,20200105,1
002858,20200106,1
002858,20200111,1
002858,20200112,1
002858,20200118,1
002858,20200119,1
002858,20200125,1
002858,20200126,1
002858,20200201,1
002858,20200202,1
002858,20200208,1
002858,20200209,1
002858,20200215,1
002858,20200216,1
002858,20200222,1
002858,20200223,1
002858,20200229,1
002858,20200301,1
002858,20200307,1
002858,20200308,1
002858,20200314,1
002858,20200315,1
002858,20200321,1
002858,20200322,1
002858,20200328,1
002858,20200329,1
002858,20200404,1
002858,20200405,1
002858,20200411,1
002858,20200412,1
002858,20200413,1
002858,20200418,1
002858,20200419,1
002858,20200425,1
002858,20200426,1
002858,20200501,1
002858,20200502,1
002858,20200503,1
002858,20200509,1
002858,20200510,1
002858,20200516,1
002858,20200517,1
002858,20200523,1
002858,20200524,1
002858,20200530,1
002858,20200531,1
002858,20200606,1
002858,20200607,1
002858,20200613,1
002858,20200614,1
002858,20200620,1
002858,20200621,1
002858,20200627,1
002858,20200628,1
002858,20200704,1
002858,20200705,1
002858,20200711,1
002858,20200712,1
002858,20200718,1
002858,20200719,1
002858,20200725,1
002858,20200726,1
002858,20200801,1
002858,20200802,1
002858,20200808,1
002858,20200809,1
002858,20200815,1
002858,20200816,1
002858,20200822,1
002858,20200823,1
002858,20200829,1
002858,20200830,1
002858,20200905,1
002858,20200906,1
002858,20200912,1
002858,20200913,1
002858,20200919,1
002858,20200920,1
002858,20200926,1
002858,20200927,1
002858,20201003,1
002858,20201004,1
002858,20201010,1
002858,20201011,1
002858,20201017,1
002858,20201018,1
002858,20201024,1
002858,20201025,1
002858,20201026,1
002858,20201031,1
002858,20201101,1
002858,20201107,1
002858,20201108,1
002858,20201114,1
002858,20201115,1
002858,20201121,1
002858,20201122,1
002858,20201128,1
002858,20201129,1
002858,20201205,1
002858,20201206,1
002858,20201208,1
002858,20201212,1
002859,20191216,1
002859,20191217,1
002859,20191218,1
002859,20191219,1
002859,20191220,1
002859,20191223,1
002859,20191224,1
002859,20191227,1
002859,20191230,1
002859,20191231,1
002859,20200102,1
002859,20200103,1
002859,20200107,1
002859,20200108,1
002859,20200109,1
002859,20200110,1
002859,20200113,1
002859,20200114,1
002859,20200115,1
002859,20200116,1
002859,20200117,1
002859,20200120,1
002859,20200121,1
002859,20200122,1
002859,20200123,1
002859,20200124,1
002859,20200127,1
002859,20200128,1
002859,20200129,1
002859,20200130,1
002859,20200131,1
002859,20200203,1
002859,20200204,1
002859,20200205,1
002859,20200206,1
002859,20200207,1
002859,20200210,1
002859,20200211,1
002859,20200212,1
002859,20200213,1
002859,20200214,1
002859,20200217,1
002859,20200218,1
002859,20200219,1
002859,20200220,1
002859,20200221,1
002859,20200224,1
002859,20200225,1
002859,20200226,1
002859,20200227,1
002859,20200228,1
002859,20200302,1
002859,20200303,1
002859,20200304,1
002859,20200305,1
002859,20200306,1
002859,20200309,1
002859,20200310,1
002859,20200311,1
002859,20200312,1
002859,20200313,1
002859,20200316,1
002859,20200317,1
002859,20200318,1
002859,20200319,1
002859,20200320,1
002859,20200323,1
002859,20200324,1
002859,20200325,1
002859,20200326,1
002859,20200327,1
002859,20200330,1
002859,20200331,1
002859,20200401,1
002859,20200402,1
002859,20200403,1
002859,20200406,1
002859,20200407,1
002859,20200408,1
002859,20200409,1
002859,20200410,1
002859,20200414,1
002859,20200415,1
002859,20200416,1
002859,20200417,1
002859,20200420,1
002859,20200421,1
002859,20200422,1
002859,20200423,1
002859,20200424,1
002859,20200427,1
002859,20200428,1
002859,20200429,1
002859,20200430,1
002859,20200504,1
002859,20200505,1
002859,20200506,1
002859,20200507,1
002859,20200508,1
002859,20200511,1
002859,20200512,1
002859,20200513,1
002859,20200514,1
002859,20200515,1
002859,20200518,1
002859,20200519,1
002859,20200520,1
002859,20200522,1
002859,20200525,1
002859,20200526,1
002859,20200527,1
002859,20200528,1
002859,20200529,1
002859,20200603,1
002859,20200604,1
002859,20200605,1
002859,20200608,1
002859,20200609,1
002859,20200610,1
002859,20200612,1
002859,20200615,1
002859,20200616,1
002859,20200617,1
002859,20200618,1
002859,20200619,1
002859,20200622,1
002859,20200623,1
002859,20200624,1
002859,20200625,1
002859,20200626,1
002859,20200629,1
002859,20200630,1
002859,20200701,1
002859,20200702,1
002859,20200703,1
002859,20200706,1
002859,20200707,1
002859,20200708,1
002859,20200709,1
002859,20200710,1
002859,20200713,1
002859,20200714,1
002859,20200715,1
002859,20200716,1
002859,20200717,1
002859,20200720,1
002859,20200721,1
002859,20200722,1
002859,20200723,1
002859,20200724,1
002859,20200727,1
002859,20200728,1
002859,20200729,1
002859,20200730,1
002859,20200731,1
002859,20200803,1
002859,20200804,1
002859,20200805,1
002859,20200806,1
002859,20200807,1
002859,20200810,1
002859,20200811,1
002859,20200812,1
002859,20200813,1
002859,20200814,1
002859,20200817,1
002859,20200818,1
002859,20200819,1
002859,20200820,1
002859,20200821,1
002859,20200824,1
002859,20200825,1
002859,20200826,1
002859,20200827,1
002859,20200828,1
002859,20200831,1
002859,20200901,1
002859,20200902,1
002859,20200903,1
002859,20200904,1
002859,20200907,1
002859,20200908,1
002859,20200909,1
002859,20200910,1
002859,20200911,1
002859,20200914,1
002859,20200915,1
002859,20200916,1
002859,20200917,1
002859,20200918,1
002859,20200921,1
002859,20200922,1
002859,20200923,1
002859,20200924,1
002859,20200925,1
002859,20200928,1
002859,20200929,1
002859,20200930,1
002859,20201001,1
002859,20201002,1
002859,20201005,1
002859,20201006,1
002859,20201007,1
002859,20201008,1
002859,20201009,1
002859,20201012,1
002859,20201013,1
002859,20201014,1
002859,20201015,1
002859,20201016,1
002859,20201019,1
002859,20201020,1
002859,20201021,1
002859,20201022,1
002859,20201023,1
002859,20201027,1
002859,20201028,1
002859,20201029,1
002859,20201030,1
002859,20201102,1
002859,20201103,1
002859,20201104,1
002859,20201105,1
002859,20201106,1
002859,20201109,1
002859,20201110,1
002859,20201111,1
002859,20201112,1
002859,20201113,1
002859,20201116,1
002859,20201117,1
002859,20201118,1
002859,20201119,1
002859,20201120,1
002859,20201123,1
002859,20201124,1
002859,20201125,1
002859,20201126,1
002859,20201127,1
002859,20201130,1
002859,20201201,1
002859,20201202,1
002859,20201203,1
002859,20201204,1
002859,20201207,1
002859,20201209,1
002859,20201210,1
002859,20201211,1
002860,20200521,1
002860,20200601,1
002860,20200611,1
002860,20200614,1
002860,20200620,1
002860,20200621,1
002860,20200627,1
002860,20200628,1
002860,20200704,1
002860,20200705,1
002860,20200711,1
002860,20200712,1
002860,20200718,1
002860,20200719,1
002860,20200725,1
002860,20200726,1
002860,20200801,1
002860,20200802,1
002860,20200808,1
002860,20200809,1
002860,20200815,1
002860,20200816,1
002860,20200822,1
002860,20200823,1
002860,20200829,1
002860,20200830,1
002860,20200905,1
002860,20200906,1
002860,20200912,1
002860,20200913,1
002860,20200919,1
002860,20200920,1
002860,20200926,1
002860,20200927,1
002860,20201003,1
002860,20201004,1
002860,20201010,1
002860,20201011,1
002860,20201017,1
002860,20201018,1
002860,20201024,1
002860,20201025,1
002860,20201026,1
002860,20201031,1
002860,20201101,1
002860,20201107,1
002860,20201108,1
002860,20201114,1
002860,20201115,1
002860,20201121,1
002860,20201122,1
002860,20201128,1
002860,20201129,1
002860,20201205,1
002860,20201206,1
002860,20201208,1
002860,20201212,1
002861,20191215,1
002861,20191221,1
002861,20191222,1
002861,20191225,1
002861,20191226,1
002861,20191228,1
002861,20191229,1
002861,20200101,1
002861,20200104,1
002861,20200105,1
002861,20200106,1
002861,20200111,1
002861,20200112,1
002861,20200118,1
002861,20200119,1
002861,20200125,1
002861,20200126,1
002861,20200201,1
002861,20200202,1
002861,20200208,1
002861,20200209,1
002861,20200215,1
002861,20200216,1
002861,20200222,1
002861,20200223,1
002861,20200229,1
002861,20200301,1
002861,20200307,1
002861,20200308,1
002861,20200314,1
002861,20200315,1
002861,20200321,1
002861,20200322,1
002861,20200328,1
002861,20200329,1
002861,20200404,1
002861,20200405,1
002861,20200411,1
002861,20200412,1
002861,20200413,1
002861,20200418,1
002861,20200419,1
002861,20200425,1
002861,20200426,1
002861,20200501,1
002861,20200502,1
002861,20200503,1
002861,20200509,1
002861,20200510,1
002861,20200516,1
002861,20200517,1
002861,20200523,1
002861,20200524,1
002861,20200530,1
002861,20200531,1
002861,20200606,1
002861,20200607,1
002861,20200613,1
002862,20200602,1
002864,20191215,1
002864,20191218,1
002864,20191219,1
002864,20191220,1
002864,20191221,1
002864,20191222,1
002864,20191223,1
002864,20191225,1
002864,20191226,1
002864,20191227,1
002864,20191228,1
002864,20191229,1
002864,20191230,1
002864,20200101,1
002864,20200102,1
002864,20200103,1
002864,20200104,1
002864,20200105,1
002864,20200202,1
002864,20200203,1
002864,20200204,1
002864,20200205,1
002864,20200206,1
002864,20200207,1
002864,20200208,1
002864,20200209,1
002864,20200210,1
002864,20200211,1
002864,20200212,1
002864,20200213,1
002864,20200214,1
002864,20200215,1
002864,20200216,1
002864,20200217,1
002864,20200218,1
002864,20200219,1
002864,20200220,1
002864,20200221,1
002864,20200222,1
002864,20200223,1
002864,20200224,1
002864,20200228,1
002864,20200229,1
002864,20200301,1
002864,20200329,1
002864,20200330,1
002864,20200331,1
002864,20200401,1
002864,20200402,1
002864,20200403,1
002864,20200404,1
002864,20200405,1
002864,20200406,1
002864,20200407,1
002864,20200408,1
002864,20200409,1
002864,20200410,1
002864,20200411,1
002864,20200412,1
002864,20200413,1
002864,20200414,1
002864,20200415,1
002864,20200416,1
002864,20200417,1
002864,20200418,1
002864,20200419,1
002864,20200420,1
002864,20200421,1
002864,20200422,1
002864,20200423,1
002864,20200424,1
002864,20200425,1
002864,20200426,1
002864,20200427,1
002864,20200428,1
002864,20200429,1
002864,20200430,1
002864,20200501,1
002864,20200502,1
002864,20200503,1
002864,20200504,1
002864,20200505,1
002864,20200506,1
002864,20200507,1
002864,20200508,1
002864,20200509,1
002864,20200510,1
002864,20200511,1
002864,20200512,1
002864,20200513,1
002864,20200514,1
002864,20200515,1
002864,20200516,1
002864,20200517,1
002864,20200518,1
002864,20200519,1
002864,20200520,1
002864,20200521,1
002864,20200522,1
002864,20200523,1
002864,20200524,1
002864,20200525,1
002864,20200526,1
002864,20200527,1
002864,20200528,1
002864,20200529,1
002864,20200530,1
002864,20200531,1
002864,20200601,1
002864,20200602,1
002864,20200603,1
002864,20200604,1
002864,20200605,1
002864,20200606,1
002864,20200607,1
002864,20200608,1
002864,20200609,1
002864,20200610,1
002864,20200611,1
002864,20200612,1
002864,20200613,1
002864,20200614,1
002864,20200615,1
002864,20200616,1
002864,20200617,1
002864,20200618,1
002864,20200619,1
002864,20200620,1
002864,20200621,1
002864,20200622,1
002864,20200623,1
002864,20200624,1
002864,20200625,1
002864,20200626,1
002864,20200627,1
002864,20200628,1
002864,20200629,1
002864,20200630,1
002864,20200701,1
002864,20200702,1
002864,20200703,1
002864,20200704,1
002864,20200705,1
002864,20200706,1
002864,20200707,1
002864,20200708,1
002864,20200709,1
002864,20200710,1
002864,20200711,1
002864,20200712,1
002864,20200713,1
002864,20200714,1
002864,20200715,1
002864,20200716,1
002864,20200717,1
002864,20200718,1
002864,20200719,1
002864,20200914,1
002864,20200915,1
002864,20200916,1
002864,20200917,1
002864,20200918,1
002864,20200919,1
002864,20200920,1
002864,20200921,1
002864,20200922,1
002864,20200923,1
002864,20200924,1
002864,20200925,1
002864,20200926,1
002864,20200927,1
002864,20200928,1
002864,20200929,1
002864,20200930,1
002864,20201001,1
002864,20201002,1
002864,20201003,1
002864,20201004,1
002864,20201005,1
002864,20201006,1
002864,20201007,1
002864,20201008,1
002864,20201009,1
002864,20201010,1
002864,20201011,1
002864,20201012,1
002864,20201013,1
002864,20201014,1
002864,20201015,1
002864,20201016,1
002864,20201017,1
002864,20201018,1
002864,20201019,1
002864,20201020,1
002864,20201021,1
002864,20201022,1
002864,20201023,1
002864,20201024,1
002864,20201025,1
002864,20201026,1
002864,20201027,1
002864,20201028,1
002864,20201029,1
002864,20201030,1
002864,20201031,1
002864,20201101,1
002864,20201102,1
002864,20201103,1
002864,20201104,1
002864,20201105,1
002864,20201106,1
002864,20201107,1
002864,20201108,1
002864,20201109,1
002864,20201110,1
002864,20201111,1
002864,20201112,1
002864,20201113,1
002864,20201114,1
002864,20201115,1
002864,20201116,1
002864,20201117,1
002864,20201118,1
002864,20201119,1
002864,20201120,1
002864,20201121,1
002864,20201122,1
002864,20201123,1
002864,20201124,1
002864,20201125,1
002864,20201126,1
002864,20201127,1
002864,20201128,1
002864,20201129,1
002864,20201130,1
002864,20201201,1
002864,20201202,1
002864,20201203,1
002864,20201204,1
002864,20201205,1
002864,20201206,1
002864,20201207,1
002864,20201208,1
002864,20201209,1
002864,20201210,1
002864,20201211,1
002864,20201212,1
002866,20200914,1
002866,20200915,1
002866,20200916,1
002866,20200917,1
002866,20200918,1
002866,20200919,1
002866,20200920,1
002866,20200921,1
002866,20200922,1
002866,20200923,1
002866,20200924,1
002866,20200925,1
002866,20200926,1
002866,20200927,1
002866,20200928,1
002866,20200929,1
002866,20200930,1
002866,20201001,1
002866,20201002,1
002866,20201003,1
002866,20201004,1
002866,20201005,1
002866,20201006,1
002866,20201007,1
002866,20201008,1
002866,20201009,1
002866,20201010,1
002866,20201011,1
002866,20201012,1
002866,20201013,1
002866,20201014,1
002866,20201015,1
002866,20201016,1
002866,20201017,1
002866,20201018,1
002866,20201019,1
002866,20201020,1
002866,20201021,1
002866,20201022,1
002866,20201023,1
002866,20201024,1
002866,20201025,1
002866,20201026,1
002866,20201027,1
002866,20201028,1
002866,20201029,1
002866,20201030,1
002866,20201031,1
002866,20201101,1
002866,20201102,1
002866,20201103,1
002866,20201104,1
002866,20201105,1
002866,20201106,1
002866,20201107,1
002866,20201108,1
002866,20201109,1
002866,20201110,1
002866,20201111,1
002866,20201112,1
002866,20201113,1
002866,20201114,1
002866,20201115,1
002866,20201116,1
002866,20201117,1
002866,20201118,1
002866,20201119,1
002866,20201120,1
002866,20201121,1
002866,20201122,1
002866,20201123,1
002866,20201124,1
002866,20201125,1
002866,20201126,1
002866,20201127,1
002866,20201128,1
002866,20201129,1
002866,20201130,1
002866,20201201,1
002866,20201202,1
002866,20201203,1
002866,20201204,1
002866,20201205,1
002866,20201206,1
002866,20201207,1
002866,20201208,1
002866,20201209,1
002866,20201210,1
002866,20201211,1
002866,20201212,1
002867,20191215,1
002867,20191216,1
002867,20191217,1
002867,20191218,1
002867,20191219,1
002867,20191220,1
002867,20191221,1
002867,20191222,1
002867,20191223,1
002867,20191224,1
002867,20191225,1
002867,20191226,1
002867,20191227,1
002867,20191228,1
002867,20191229,1
002867,20191230,1
002867,20191231,1
002867,20200102,1
002867,20200103,1
002867,20200104,1
002867,20200105,1
002867,20200106,1
002867,20200107,1
002867,20200108,1
002867,20200109,1
002867,20200110,1
002867,20200111,1
002867,20200112,1
002867,20200113,1
002867,20200114,1
002867,20200115,1
002867,20200116,1
002867,20200117,1
002867,20200118,1
002867,20200119,1
002867,20200120,1
002867,20200121,1
002867,20200122,1
002867,20200123,1
002867,20200124,1
002867,20200125,1
002867,20200126,1
002867,20200127,1
002867,20200128,1
002867,20200129,1
002867,20200130,1
002867,20200131,1
002867,20200201,1
002867,20200202,1
002867,20200203,1
002867,20200204,1
002867,20200205,1
002867,20200206,1
002867,20200207,1
002867,20200208,1
002867,20200209,1
002867,20200210,1
002867,20200211,1
002867,20200212,1
002867,20200213,1
002867,20200214,1
002867,20200215,1
002867,20200216,1
002867,20200217,1
002867,20200218,1
002867,20200219,1
002867,20200220,1
002867,20200221,1
002867,20200222,1
002867,20200223,1
002867,20200224,1
002867,20200225,1
002867,20200226,1
002867,20200227,1
002867,20200228,1
002867,20200229,1
002867,20200301,1
002867,20200302,1
002867,20200303,1
002867,20200304,1
002867,20200305,1
002867,20200306,1
002867,20200307,1
002867,20200308,1
002867,20200309,1
002867,20200310,1
002867,20200311,1
002867,20200312,1
002867,20200313,1
002867,20200314,1
002867,20200315,1
002867,20200316,1
002867,20200317,1
002867,20200318,1
002867,20200319,1
002867,20200320,1
002867,20200321,1
002867,20200322,1
002867,20200323,1
002867,20200324,1
002867,20200325,1
002867,20200326,1
002867,20200327,1
002867,20200328,1
002867,20200329,1
002867,20200330,1
002867,20200331,1
002867,20200401,1
002867,20200402,1
002867,20200403,1
002867,20200404,1
002867,20200405,1
002867,20200406,1
002867,20200407,1
002867,20200408,1
002867,20200409,1
002867,20200410,1
002867,20200411,1
002867,20200412,1
002867,20200413,1
002867,20200414,1
002867,20200415,1
002867,20200416,1
002867,20200417,1
002867,20200418,1
002867,20200419,1
002867,20200420,1
002867,20200421,1
002867,20200422,1
002867,20200423,1
002867,20200424,1
002867,20200425,1
002867,20200426,1
002867,20200427,1
002867,20200428,1
002867,20200429,1
002867,20200430,1
002867,20200501,1
002867,20200502,1
002867,20200503,1
002867,20200504,1
002867,20200505,1
002867,20200506,1
002867,20200507,1
002867,20200508,1
002867,20200509,1
002867,20200510,1
002867,20200511,1
002867,20200512,1
002867,20200513,1
002867,20200514,1
002867,20200515,1
002867,20200516,1
002867,20200517,1
002867,20200518,1
002867,20200519,1
002867,20200520,1
002867,20200521,1
002867,20200522,1
002867,20200523,1
002867,20200524,1
002867,20200525,1
002867,20200526,1
002867,20200527,1
002867,20200528,1
002867,20200529,1
002867,20200530,1
002867,20200531,1
002867,20200601,1
002867,20200602,1
002867,20200603,1
002867,20200604,1
002867,20200605,1
002867,20200606,1
002867,20200607,1
002867,20200608,1
002867,20200609,1
002867,20200610,1
002867,20200611,1
002867,20200612,1
002867,20200613,1
002867,20200614,1
002867,20200615,1
002867,20200616,1
002867,20200617,1
002867,20200618,1
002867,20200619,1
002867,20200620,1
002867,20200621,1
002867,20200622,1
002867,20200623,1
002867,20200624,1
002867,20200625,1
002867,20200626,1
002867,20200627,1
002867,20200628,1
002867,20200629,1
002867,20200630,1
002867,20200701,1
002867,20200702,1
002867,20200703,1
002867,20200704,1
002867,20200705,1
002867,20200706,1
002867,20200707,1
002867,20200708,1
002867,20200709,1
002867,20200710,1
002867,20200711,1
002867,20200712,1
002867,20200713,1
002867,20200714,1
002867,20200715,1
002867,20200716,1
002867,20200717,1
002867,20200718,1
002867,20200719,1
002868,20191215,1
002868,20191218,1
002868,20191219,1
002868,20191220,1
002868,20191221,1
002868,20191222,1
002868,20191223,1
002868,20191224,1
002868,20191225,1
002868,20191226,1
002868,20191227,1
002868,20191228,1
002868,20191229,1
002868,20191230,1
002868,20191231,1
002868,20200102,1
